provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah,kemiskinan
3,79,2399.73,7.04,6.13,80.52,71.99,16,73.3,10718.13,692582.11,rural,1
26,150,168.28,9.67,11.34,94.51,65.33,17,70.62,1340.84,2353003.82,rural,0
15,481,512.83,6.24,5.58,62.39,97.92,14,69.84,2783.89,2045150.15,rural,0
2,61,964.91,7.7,4.42,89.25,97.48,11,80.95,444.19,4346301.7,rural,0
1,104,461.71,6.6,6.45,92.07,84.13,18,76.85,2942.2,5413446.28,urban,0
22,436,121.66,7.41,5.63,65.32,97.64,11,61.32,1236.77,3834420.52,rural,0
29,126,487.39,5.64,7.57,86.38,69.97,13,70.82,1702.38,5212774.9,rural,0
9,256,619.74,14.36,2.45,76.22,84.62,13,46.52,881.12,2109481.96,urban,0
8,143,117.74,6.16,9.69,82.43,94.7,9,50.09,11222.57,1596833.86,urban,0
14,280,79.28,11.24,3.0,64.35,89.89,17,88.72,5063.19,1976023.81,urban,0
31,486,1033.27,5.15,15.39,70.76,72.26,15,72.98,4259.42,5649057.24,urban,0
14,96,82.19,6.91,0.81,57.22,73.89,17,64.37,14179.84,2231910.89,rural,0
16,424,161.93,10.45,15.86,57.73,66.59,12,66.36,6187.47,1922709.77,urban,0
25,460,1321.43,12.82,3.99,84.61,87.73,14,74.12,461.41,2473501.63,rural,0
12,128,1010.65,9.88,0.22,78.12,89.82,14,76.07,3347.3,9025263.19,urban,0
28,37,48.02,10.54,3.26,52.4,89.74,12,69.92,172.36,3648872.78,rural,0
6,350,98.11,12.21,2.72,94.22,65.43,15,77.05,2789.69,2027110.58,urban,0
30,246,252.34,11.64,16.88,72.81,84.69,21,73.06,3181.27,2218781.9,urban,0
2,79,141.81,8.73,13.33,83.02,96.16,11,47.72,2583.15,6885197.37,rural,0
14,24,60.48,9.9,1.51,60.52,89.54,22,58.13,11632.43,3691837.29,rural,0
21,86,124.27,10.07,0.8,86.97,91.5,14,35.59,2092.01,3402639.35,rural,0
9,210,84.79,8.5,2.95,95.35,83.96,20,75.81,32332.1,7167128.23,urban,0
22,322,214.23,7.67,5.36,87.88,86.02,17,80.69,4124.56,3301795.91,urban,0
20,252,319.29,5.25,4.54,79.91,77.95,17,76.97,7153.48,477755.15,urban,1
9,29,182.84,7.18,3.09,74.75,74.95,12,33.35,6508.4,4757365.96,rural,0
17,470,46.25,7.42,19.78,85.38,89.44,17,49.55,4568.33,3560519.91,rural,0
1,105,64.97,10.83,8.47,38.58,90.4,13,67.25,10306.39,1127524.02,urban,0
23,235,68.84,9.08,8.08,95.02,66.58,9,58.26,2618.08,2335869.55,urban,0
29,393,123.85,8.39,9.66,87.05,92.4,18,77.76,4328.92,4679427.03,rural,0
18,128,718.93,11.36,3.26,78.52,99.46,19,64.57,10642.63,2231193.32,urban,0
3,39,181.37,6.79,5.87,68.39,84.82,18,32.68,1255.34,7135112.23,rural,0
5,232,134.49,5.95,3.27,88.89,83.72,21,70.69,17982.72,1071121.86,urban,1
3,76,204.72,8.64,0.31,53.15,88.27,18,58.37,3448.47,682652.46,rural,0
26,260,810.46,10.05,9.65,71.25,72.43,17,65.73,5774.82,7193860.66,urban,0
17,358,176.34,10.42,5.56,84.33,91.69,11,89.64,1306.81,3075706.31,rural,0
16,410,184.02,5.36,14.12,93.1,82.44,17,81.92,2318.63,2566527.89,urban,0
34,96,33.27,9.43,2.96,61.86,78.76,16,90.08,1690.57,1809814.24,rural,0
28,445,118.06,8.85,21.73,73.95,79.81,16,58.55,7012.42,4818846.14,rural,0
3,71,86.94,8.42,2.02,85.75,91.06,17,73.32,4661.13,989396.14,rural,0
2,202,38.7,14.45,2.41,89.95,91.37,15,48.01,6012.61,5652559.76,rural,0
12,361,534.98,10.68,4.14,81.86,98.07,19,46.78,12285.15,4049032.19,rural,0
16,270,107.86,5.25,8.2,87.33,84.02,13,47.44,4636.29,3761642.07,urban,0
21,254,193.59,10.2,2.51,76.73,77.85,12,59.26,3418.81,785421.32,rural,1
13,15,41.08,7.41,2.4,83.19,82.39,13,65.25,1870.76,5080365.74,urban,0
1,472,2314.38,8.73,7.16,54.7,99.28,18,58.87,10350.96,1452804.66,urban,0
23,2,106.94,12.85,1.24,76.16,92.44,20,89.14,3901.61,5265550.14,urban,0
27,208,153.31,9.21,1.26,73.36,89.52,16,53.3,19737.79,4636589.0,urban,0
14,40,123.05,7.82,17.71,98.07,94.75,15,71.41,575.06,1389596.22,rural,0
15,82,159.37,8.65,0.86,78.57,83.22,22,42.21,4855.88,4672916.85,rural,0
22,339,170.43,6.44,2.15,96.38,61.94,15,72.95,884.61,2576852.15,rural,0
20,418,155.18,9.65,5.91,72.79,95.74,8,79.76,7135.64,1915450.42,urban,0
21,26,93.25,7.98,4.31,86.21,89.87,13,52.28,7259.18,1462295.71,rural,0
26,173,3393.43,9.19,6.74,65.84,81.81,13,36.49,9446.46,2514695.36,urban,0
25,223,217.88,11.2,8.3,83.36,89.67,11,51.16,9510.2,694982.03,urban,0
30,15,24.4,10.98,5.41,90.0,67.89,19,78.7,1151.66,3517521.68,urban,0
31,328,541.91,8.41,7.13,79.04,93.47,13,57.66,7494.71,2082380.82,urban,0
25,414,316.38,7.71,9.61,78.45,83.85,12,82.84,7481.12,541265.97,urban,1
14,159,64.14,7.9,10.14,83.45,99.17,15,49.22,432.88,1445865.76,urban,0
8,342,27.53,10.36,8.61,79.33,86.5,10,80.47,1106.37,2120267.92,urban,0
5,463,1032.0,7.49,9.69,86.16,83.63,14,77.43,14714.32,1123838.2,urban,1
18,231,62.15,4.21,4.2,84.88,93.14,23,64.11,4040.62,1554306.97,urban,0
11,180,109.43,6.17,4.0,84.66,79.64,16,77.17,61.16,2956216.29,urban,0
18,429,580.36,5.57,3.93,54.75,77.65,11,58.44,658.42,1158176.98,rural,1
25,512,438.91,11.13,3.61,64.74,84.58,12,57.19,7549.55,460756.32,urban,1
11,301,28.82,9.88,12.17,84.51,83.83,13,52.39,4471.26,2688942.97,rural,0
29,514,25.97,10.38,2.84,67.41,80.71,15,72.22,4746.65,2183817.06,urban,0
10,50,1674.35,9.63,3.06,58.32,82.71,19,73.43,15251.56,721788.74,urban,1
26,149,187.11,13.27,7.19,90.37,78.6,19,76.77,5873.99,1017050.35,urban,0
33,383,430.32,11.22,1.34,49.61,96.44,19,40.31,2196.96,2322617.24,rural,0
15,357,44.57,7.88,0.89,89.06,97.73,11,80.61,5867.7,2413709.7,rural,0
21,118,66.15,12.37,4.74,68.83,89.23,13,33.51,6149.3,4237807.0,urban,0
25,321,714.16,10.74,3.94,95.73,80.53,14,59.7,3047.33,1146781.82,urban,0
13,354,20.3,3.83,3.3,89.07,88.48,13,61.24,688.69,538821.83,urban,0
15,38,116.01,7.6,1.49,91.79,63.23,16,68.12,14155.66,7491169.05,urban,0
29,107,361.97,9.85,17.03,69.32,85.72,14,86.77,1055.9,1493435.55,urban,0
23,62,54.82,7.27,3.98,78.79,83.05,18,96.63,391.64,1413763.47,urban,1
30,22,527.38,4.2,8.51,85.35,83.81,16,41.99,648.81,2385165.49,urban,0
16,278,2343.71,8.39,9.68,94.67,90.3,10,70.61,3055.32,1450897.59,rural,0
14,85,14.65,6.32,11.94,90.8,94.07,19,79.37,3540.52,955294.95,rural,0
12,292,1142.84,7.19,2.2,87.9,75.45,16,84.57,8750.48,2926722.64,urban,0
24,363,41.63,13.64,8.19,86.35,83.99,13,25.97,2547.93,704281.0,urban,0
19,456,139.51,11.38,11.03,79.42,89.62,15,61.37,9180.4,1180729.0,rural,0
27,22,257.04,10.82,0.95,95.34,84.84,18,62.25,4600.72,2708551.77,rural,0
9,486,11.35,11.44,2.49,60.27,80.92,12,62.67,5348.07,615922.18,rural,1
15,152,623.1,11.25,3.49,83.3,80.58,16,83.14,173.05,4014891.25,urban,0
15,436,29.53,6.26,4.37,51.49,93.97,12,29.97,1123.39,8296293.27,rural,0
23,422,1.69,12.89,1.43,69.7,93.21,13,76.39,10936.7,1298811.53,rural,0
1,149,403.66,11.16,5.87,91.09,72.4,18,50.13,1766.13,478145.1,urban,0
27,85,1038.09,9.7,3.77,51.21,84.76,14,71.61,6490.47,1619605.35,urban,1
24,337,93.98,9.06,3.97,65.12,92.38,20,67.35,1876.59,996743.23,urban,0
6,489,223.63,9.39,1.28,53.2,86.16,17,52.15,5539.1,6326277.05,urban,0
10,212,90.71,6.87,0.69,88.38,78.59,13,57.34,2106.48,1073134.97,urban,1
31,485,144.47,7.52,1.71,87.27,96.63,14,53.99,17393.71,3831530.95,rural,0
1,337,36.34,6.57,4.41,42.0,94.7,9,88.5,3130.27,929793.72,urban,1
13,128,46.75,7.73,4.09,93.98,97.25,20,75.72,1689.42,1285553.98,rural,0
32,16,32.37,9.35,3.67,96.24,94.81,16,68.85,1991.49,6368302.91,urban,0
13,487,23.77,11.47,5.13,77.64,57.26,9,53.68,3190.44,3284815.94,urban,0
3,409,373.67,6.01,6.82,48.84,68.81,12,58.45,13487.01,3195644.0,urban,0
25,294,96.87,5.48,9.75,71.81,88.46,22,52.05,6773.57,759619.36,rural,1
33,280,442.43,6.42,0.8,56.88,96.97,16,74.85,14838.76,4227382.12,urban,0
24,403,80.95,8.01,6.18,76.71,97.46,11,91.18,1255.87,257145.73,urban,0
25,240,262.26,10.43,2.85,84.83,62.2,14,52.75,1522.76,1916199.8,rural,0
4,381,659.91,8.5,0.45,59.48,92.14,14,75.26,6273.71,3809667.87,urban,0
14,3,56.04,11.03,7.64,90.48,89.33,17,17.62,2441.61,1682573.4,rural,0
3,59,17.6,5.81,0.66,84.18,88.14,16,59.19,6572.97,2669043.97,urban,0
20,83,126.91,5.01,3.9,99.56,67.43,14,75.64,7660.92,1971171.53,urban,0
25,158,3.85,8.89,9.74,90.47,82.76,21,86.13,10354.03,1704963.4,urban,0
3,316,76.47,8.57,4.76,85.54,61.69,15,80.18,7189.66,4952898.13,rural,0
3,206,194.31,8.67,10.73,87.83,91.68,9,76.31,6124.63,303883.83,rural,0
23,56,27.95,7.52,2.9,70.61,88.04,19,74.1,994.81,3514444.58,rural,0
14,290,113.6,9.19,9.52,92.93,96.65,14,82.4,1557.24,25971964.41,rural,0
30,76,90.39,8.88,2.7,73.04,60.3,18,49.68,780.56,7341507.86,urban,0
23,496,101.16,12.12,7.19,64.61,85.12,13,57.04,7460.7,1346029.67,rural,0
10,80,243.04,8.72,4.1,92.97,63.85,9,59.91,7964.09,843723.83,urban,0
29,443,104.42,5.68,12.37,76.82,60.78,15,67.92,1024.95,1917381.35,urban,0
19,354,38.66,9.53,11.63,65.74,82.35,18,59.18,52.9,1081774.22,rural,1
24,22,91.35,8.56,2.83,62.79,64.33,18,67.97,24732.12,1804994.18,urban,0
22,47,687.56,6.51,6.74,77.97,92.13,12,56.53,8539.87,2139723.95,urban,0
16,497,397.96,8.18,7.07,87.58,98.02,13,48.56,13049.32,5642246.24,rural,0
34,152,24.79,8.19,3.12,65.52,95.16,14,81.18,14801.25,4080547.02,urban,0
22,27,253.82,7.63,8.4,75.5,90.11,13,50.54,6878.59,3463703.85,urban,0
25,55,310.65,6.69,6.28,84.59,93.01,20,92.37,11788.29,2170996.69,urban,0
21,464,494.81,6.72,5.12,93.77,71.24,13,18.55,4035.09,5693623.49,urban,0
21,262,1129.64,13.54,3.04,82.75,90.63,19,44.59,7007.21,3426709.6,rural,0
12,374,603.81,7.39,6.2,78.64,77.24,23,62.28,13523.96,1381533.22,rural,1
34,109,51.79,10.31,10.52,55.68,84.94,20,75.25,1311.99,977731.0,rural,1
28,498,118.6,8.72,8.35,76.83,63.23,13,70.01,10142.39,6788144.79,rural,0
28,249,334.27,8.78,1.69,91.33,60.88,12,44.77,10549.9,2174572.56,rural,0
6,471,2673.93,8.34,9.75,66.95,73.22,7,54.55,2479.05,3882831.27,urban,0
22,506,3136.36,12.39,5.33,67.94,79.14,14,57.41,14358.48,2291039.87,rural,0
11,321,327.74,12.74,11.57,90.64,89.18,20,78.66,7214.84,11551516.79,urban,0
19,393,711.98,9.77,2.72,80.01,57.56,13,59.31,3691.29,2016249.56,rural,0
13,147,84.41,5.56,7.14,65.43,71.87,17,51.89,770.17,797113.19,urban,1
23,345,936.41,10.41,1.2,91.96,89.68,10,72.63,3869.2,2726121.83,urban,0
24,403,328.93,5.34,1.92,92.43,85.81,16,60.34,3242.86,4217361.76,urban,0
10,467,45.87,9.94,3.87,97.19,86.93,16,81.59,5135.53,1660460.19,rural,0
21,421,1289.14,8.34,11.69,76.18,81.83,17,69.51,102.25,1237180.79,urban,1
11,434,34.11,8.43,9.59,78.47,85.09,15,51.9,4332.92,2162274.72,rural,0
13,503,302.07,13.72,2.2,87.12,95.67,15,47.1,1297.96,5262891.51,urban,0
15,418,29.56,7.4,2.4,63.18,88.86,18,58.16,890.45,769918.07,urban,1
23,119,286.86,8.53,2.82,69.54,91.05,12,58.54,8345.26,878104.55,rural,0
3,64,129.65,12.1,7.12,63.86,85.08,14,46.47,2657.12,1580764.7,urban,0
6,204,185.55,10.05,2.01,97.43,86.54,19,90.02,25738.86,2299132.37,rural,0
5,120,181.83,9.42,4.23,82.48,86.08,20,83.6,8661.74,4562422.72,urban,0
11,310,832.66,1.93,8.91,56.46,93.9,16,83.66,4752.05,3057881.05,urban,0
1,140,1010.85,7.5,10.03,90.05,96.71,14,31.4,8655.34,2292219.12,urban,0
1,121,597.52,10.63,5.57,66.1,87.4,12,49.91,1017.53,956276.76,urban,0
28,93,954.94,6.97,4.78,69.38,91.43,11,59.39,1197.6,3080791.7,rural,0
5,19,357.0,7.96,6.06,73.77,97.72,21,71.78,3535.65,2039187.24,urban,0
11,216,132.96,5.42,14.27,89.04,87.03,18,71.16,493.81,1267315.19,rural,0
34,46,157.76,10.13,2.31,74.91,79.75,12,79.84,3817.24,1443046.84,rural,1
25,503,53.81,5.64,5.92,80.9,93.14,9,81.21,9977.42,1847557.74,urban,0
33,306,109.37,4.97,4.77,83.65,87.42,11,29.5,2991.62,3377898.55,urban,0
3,341,78.15,9.77,10.92,59.53,81.73,21,37.89,808.15,2812048.46,rural,0
27,487,921.11,6.69,4.62,86.88,82.87,19,85.65,3847.07,1248852.77,urban,1
13,308,305.52,4.26,5.94,84.38,74.43,22,78.16,7412.87,2769597.82,urban,0
25,333,9.92,8.22,3.34,76.67,89.58,11,71.06,8613.65,783349.93,rural,0
9,182,6.24,9.48,3.09,64.91,91.71,20,72.09,3015.77,6268751.1,urban,0
12,76,459.15,8.72,6.54,85.16,82.31,13,62.71,3766.17,1254622.93,rural,0
20,152,73.19,5.85,6.37,39.12,92.47,13,65.16,8056.05,2356226.28,urban,0
17,236,382.44,6.96,2.35,77.67,74.0,15,86.21,2242.02,5179817.23,urban,0
17,486,151.65,8.3,6.17,65.79,88.18,28,73.64,6952.75,559195.45,urban,0
16,20,288.83,9.59,9.69,84.21,90.08,19,49.12,1215.28,3260162.16,urban,0
13,29,129.34,7.28,13.33,92.31,93.76,13,62.03,897.61,2521420.86,urban,0
11,43,44.1,8.19,4.99,84.75,74.42,20,21.36,319.59,1192069.82,rural,0
17,254,50.74,10.88,6.45,73.36,66.15,15,69.83,881.29,831423.01,urban,1
27,111,178.47,7.98,1.81,74.13,95.8,17,67.74,9201.86,3664489.66,rural,0
7,263,396.27,8.06,3.61,52.16,96.49,15,91.95,2945.0,2851512.2,urban,0
23,432,5.58,13.77,2.9,97.23,95.53,18,59.32,1961.43,1782642.43,urban,0
32,300,49.21,8.34,8.93,87.38,77.46,19,86.37,7559.9,3179438.23,urban,0
19,146,3.07,12.74,7.75,90.54,91.03,18,80.79,2366.91,2283776.11,urban,0
7,252,109.25,10.06,7.23,85.12,87.14,13,46.33,3762.25,2071570.07,urban,0
14,195,30.56,11.46,1.59,80.65,92.44,22,68.62,2618.25,874269.35,urban,0
28,237,0.98,5.68,4.99,87.07,81.45,19,48.81,9173.13,1513897.9,rural,1
32,233,904.8,10.51,0.93,73.02,82.01,14,72.49,7493.42,3384355.26,urban,0
5,257,16.04,8.04,7.11,84.83,52.74,16,75.39,5273.83,2064859.91,rural,0
10,316,111.97,5.14,3.63,69.44,84.06,15,58.89,5651.68,9466533.03,urban,0
9,212,11.99,10.67,11.73,79.56,68.88,13,46.64,4731.92,943541.63,urban,1
1,30,14.41,10.08,14.74,87.38,97.87,16,58.22,2259.72,2760683.87,rural,0
20,373,163.46,0.17,12.49,81.22,99.3,16,65.28,2362.75,2194642.95,rural,0
28,407,1382.05,4.53,18.81,65.7,89.91,10,73.19,1789.89,1291194.36,urban,1
22,6,19.18,7.96,2.98,61.76,90.67,20,49.73,262.91,986993.8,urban,1
24,438,250.15,12.73,2.01,92.06,89.94,21,89.74,7902.67,426054.74,rural,0
4,378,60.55,9.15,8.19,78.64,91.18,12,47.49,3446.58,1043694.91,urban,0
13,2,86.92,15.09,3.91,73.89,95.8,12,75.83,942.4,733260.69,urban,0
3,194,2.63,9.92,4.52,66.51,93.61,14,62.73,1368.67,1162198.15,urban,0
23,315,646.57,12.96,7.29,89.95,94.3,15,71.21,12058.31,1295999.53,urban,0
2,403,13.78,10.62,4.3,72.8,92.32,17,85.37,8226.97,6267955.53,rural,0
7,200,297.88,8.84,6.77,83.55,82.2,6,57.72,1462.89,6729393.52,urban,0
24,5,33.82,11.39,3.11,75.25,95.74,18,22.17,2632.54,733429.5,urban,0
25,215,1549.47,7.4,9.96,82.92,74.58,12,41.47,9574.1,3959770.32,urban,0
34,415,120.41,6.8,1.5,84.55,85.11,18,63.28,2737.81,814115.3,rural,0
4,265,12.6,7.54,2.71,70.09,85.94,17,61.89,3921.56,2497085.03,rural,0
11,209,136.87,7.34,4.85,72.7,92.39,13,87.77,1792.75,1169977.2,rural,1
6,158,7.97,10.42,7.62,85.14,80.84,18,68.37,2326.87,2788332.19,urban,0
15,324,41.8,8.3,11.8,45.59,92.03,17,46.72,377.89,2650023.22,urban,0
26,426,55.07,9.79,6.28,92.57,92.72,18,81.66,5790.35,2507215.81,urban,0
12,344,54.67,10.05,8.82,91.19,78.43,10,40.63,1177.55,3348825.53,rural,0
33,100,495.72,4.99,4.63,82.53,91.53,12,36.34,8227.14,799988.06,rural,0
8,456,413.16,10.31,7.97,62.22,86.75,16,67.39,766.89,1039438.09,urban,0
7,332,24.15,10.14,11.06,72.57,81.72,15,49.98,2051.61,1359478.97,urban,1
9,465,603.01,4.95,9.82,96.48,97.73,16,75.89,2427.58,1740099.84,urban,0
34,129,66.49,9.05,3.36,96.65,75.14,17,59.01,666.57,341660.87,rural,0
26,421,59.38,5.73,2.94,91.91,89.03,13,67.89,11976.76,1465213.65,rural,0
20,349,1359.76,10.69,12.82,64.64,71.22,9,79.26,1264.29,3724367.43,urban,0
12,374,108.62,7.39,4.06,74.94,77.13,17,68.47,9768.98,1412624.79,urban,1
26,14,2145.35,8.41,22.55,62.57,86.77,12,59.86,158.88,1540260.91,urban,0
22,174,138.76,10.68,17.05,89.02,94.98,12,84.11,5972.06,373356.19,urban,0
5,375,548.12,9.55,1.49,86.92,69.22,12,62.69,449.23,1887684.75,rural,0
18,117,99.58,5.1,16.64,82.36,79.37,11,84.57,11774.49,1573476.03,urban,1
12,355,19.57,9.13,12.49,77.02,79.4,25,74.83,3494.73,3431449.5,rural,0
28,473,41.1,7.51,5.39,58.7,94.14,17,86.09,12633.01,2135070.06,rural,0
11,167,20.71,9.46,12.37,67.61,76.87,12,75.02,1770.5,2251096.91,urban,0
27,96,592.13,7.54,2.33,97.34,69.11,14,83.07,167.52,3974699.42,rural,0
11,88,218.68,5.57,16.19,89.05,96.59,12,63.22,2185.07,327403.68,urban,0
34,449,86.22,3.81,2.0,82.79,85.92,11,43.88,4195.42,2371650.3,urban,0
10,349,22.14,12.06,5.29,84.19,59.65,11,64.54,1799.8,8081500.08,urban,0
14,492,166.97,4.73,2.82,97.86,86.57,13,91.87,9606.66,930265.18,rural,0
20,478,487.04,11.08,3.63,90.52,72.46,19,59.1,2156.27,2148392.84,urban,0
22,311,176.97,12.22,2.57,89.62,87.5,15,94.28,4014.28,5313225.83,urban,0
3,441,66.9,6.8,1.32,78.47,88.82,11,83.15,640.69,3977035.32,rural,0
13,237,2702.61,10.28,3.7,81.58,83.19,20,58.93,2205.67,1551828.05,urban,0
16,75,199.97,11.05,3.56,97.0,90.42,11,81.26,5914.89,2050268.89,urban,0
8,467,271.98,5.58,3.94,90.64,69.3,15,87.62,2797.25,2659910.83,urban,0
3,37,196.61,8.65,10.02,84.83,92.82,21,41.79,2278.45,917383.84,rural,0
22,103,150.49,10.15,1.7,96.78,60.18,18,71.65,1100.42,1850753.42,rural,0
9,396,962.47,7.44,9.63,92.08,83.59,10,83.19,21064.28,2570914.47,urban,0
10,273,222.52,8.42,2.49,86.36,88.34,13,89.16,3148.01,950322.64,rural,0
3,436,268.5,8.39,5.35,86.44,42.42,12,67.08,3501.21,1243046.99,urban,0
22,224,89.34,1.06,7.95,70.28,92.46,20,26.51,1620.34,486707.91,urban,1
7,133,269.34,8.82,8.98,88.66,77.17,16,56.11,605.36,2449563.79,rural,0
12,321,80.82,7.07,7.34,76.48,98.4,15,43.68,132.29,1417332.3,rural,1
26,445,626.7,6.74,5.08,52.87,88.26,13,55.99,5923.47,4970616.21,urban,0
11,97,35.29,7.44,4.41,92.57,82.91,12,84.23,8361.14,3747127.04,urban,0
29,79,34.1,5.99,4.31,90.19,93.97,7,42.21,1028.88,1511279.83,urban,0
7,307,32.63,6.88,11.68,63.66,87.91,10,64.71,3090.33,3044408.44,rural,0
10,69,31.45,14.42,9.96,36.78,81.36,15,38.58,3059.88,794741.26,urban,1
18,274,114.36,8.8,4.45,91.31,71.22,26,55.07,17.65,1688205.37,urban,0
3,143,157.32,8.47,1.15,64.13,87.11,21,69.07,13448.43,2880064.69,rural,0
34,480,6402.86,9.68,6.65,92.35,95.25,13,39.89,4830.54,716064.9,urban,0
13,222,78.56,2.75,2.93,85.95,89.21,23,56.59,13358.67,5836970.13,urban,0
27,242,600.58,5.89,2.88,89.17,87.61,21,64.99,9164.07,2078836.46,rural,0
3,250,895.52,7.55,4.86,83.37,93.41,6,81.05,164.24,1520562.34,urban,0
26,476,37.28,5.43,8.08,83.02,97.17,18,49.65,2156.35,5284220.33,urban,0
10,452,103.59,7.42,4.7,82.03,93.15,11,88.07,4784.85,6324456.74,rural,0
6,14,13.03,10.26,5.09,88.75,96.13,19,58.15,6693.58,985990.29,rural,0
1,384,210.1,8.12,5.71,69.67,91.7,14,69.54,1880.26,2581569.18,rural,0
4,355,472.55,11.27,5.08,65.93,84.93,15,61.35,1271.99,3770850.16,urban,0
10,453,525.59,6.71,2.8,48.92,92.13,20,73.09,17175.01,7040135.2,urban,0
24,7,50.62,6.29,5.32,96.63,85.04,16,49.23,2674.63,1153479.68,rural,0
32,5,11.42,2.42,13.29,48.74,93.25,25,90.89,6201.92,4324020.01,rural,0
26,148,48.86,8.34,6.33,65.45,83.09,14,59.48,3691.73,4325420.01,urban,0
15,425,170.27,12.03,0.16,91.94,79.43,16,71.0,13691.18,4313739.6,urban,0
2,293,120.79,8.39,4.09,78.44,83.17,13,77.03,7418.98,2173575.62,urban,0
22,137,169.16,9.91,6.17,76.58,82.38,12,81.8,1809.21,5591074.29,urban,0
17,496,391.84,8.12,2.53,63.35,85.32,20,56.23,389.23,1536222.29,urban,0
5,486,115.02,7.7,4.61,52.74,90.93,16,66.31,9700.65,841523.3,urban,1
15,7,75.53,6.0,2.13,53.8,96.69,11,70.28,197.68,469977.58,rural,1
33,148,1025.07,7.37,3.29,81.12,79.12,12,61.94,4421.39,4157518.05,rural,0
19,418,152.84,10.19,10.25,90.49,74.53,18,39.8,13444.51,1107174.94,urban,0
7,407,46.19,8.6,4.14,81.49,67.76,20,71.8,2775.72,4750772.29,rural,0
23,255,62.37,10.02,10.04,66.1,89.32,16,43.44,2036.75,11404355.08,urban,0
11,246,35.6,3.42,1.32,92.82,69.39,12,49.39,3635.74,988631.05,rural,1
17,465,57.46,9.05,3.6,68.43,96.03,13,55.79,6743.31,181740.9,urban,0
33,510,2334.93,10.09,4.89,95.38,77.87,15,78.67,4437.26,2162331.51,urban,0
32,67,7.22,6.67,3.25,86.09,89.44,21,70.11,3645.03,2270354.43,rural,0
27,76,259.12,4.93,5.03,53.04,91.48,16,70.99,18125.22,1870987.39,rural,0
29,361,35.67,5.76,0.71,75.23,75.62,18,45.26,1475.55,555610.94,urban,1
10,181,596.84,12.45,1.06,98.52,93.2,19,71.63,1105.04,16363567.21,rural,0
23,275,411.63,8.48,2.63,76.66,72.96,16,58.88,463.09,1514630.95,urban,1
14,33,56.71,7.35,10.62,84.64,85.76,16,60.74,7439.85,6707808.03,urban,0
2,161,727.3,11.74,5.56,63.09,97.94,8,56.59,324.46,1169439.94,rural,0
26,344,33.76,3.79,8.92,87.09,92.49,24,53.53,4051.04,4696935.1,rural,0
10,108,27.45,7.47,4.17,84.77,97.74,15,73.7,13264.34,758738.09,urban,0
19,269,3.25,14.21,2.14,63.5,51.03,9,82.68,2658.23,2203977.45,rural,0
31,243,93.69,8.38,4.21,84.81,95.64,19,54.19,1044.85,708437.51,urban,0
9,82,417.22,6.86,4.9,88.89,94.59,11,22.61,17163.71,1952277.78,rural,0
1,238,2874.55,4.25,1.39,91.4,69.1,16,63.34,3472.39,5744222.19,urban,0
32,258,5.75,8.64,3.02,54.05,91.17,9,48.32,1683.58,855649.81,rural,0
9,378,225.67,6.72,10.06,68.57,94.11,14,55.25,5123.37,873491.76,urban,1
15,271,42.04,12.15,11.39,84.84,89.14,15,70.8,5522.72,874757.7,urban,0
17,405,1101.42,8.76,8.16,94.79,86.2,10,71.57,2801.76,534605.95,urban,0
34,371,2506.33,9.06,5.97,71.76,93.09,12,66.21,8218.02,3630647.22,rural,0
25,204,5309.51,9.45,12.33,91.19,90.84,13,57.22,4991.65,4243076.14,rural,0
5,224,20.31,10.53,0.78,88.93,65.63,16,38.24,7704.75,383283.12,rural,0
30,41,49.98,2.32,16.61,87.31,88.77,17,54.06,5028.89,5574235.47,urban,0
26,118,36.03,6.45,1.59,98.03,98.52,11,69.87,6287.27,3839287.14,urban,0
5,495,194.38,9.08,6.24,82.34,79.45,14,58.97,917.98,3615697.32,rural,0
7,79,18.64,6.23,4.89,73.26,59.13,25,44.16,3995.71,617134.16,urban,1
19,29,106.16,10.52,10.45,74.33,82.38,24,63.26,4606.47,4591271.66,urban,0
6,183,26.64,9.81,8.74,80.61,92.78,18,59.37,1966.73,3793211.05,rural,0
32,13,289.08,9.85,12.06,89.17,74.9,16,61.91,572.19,1766733.55,urban,0
12,74,442.44,8.07,15.76,87.82,82.83,17,47.93,2372.06,1823291.22,urban,0
2,227,136.41,8.43,16.25,47.83,79.86,15,92.2,2961.95,4128427.06,rural,0
7,60,431.58,11.64,7.85,70.59,83.59,14,30.23,4188.91,4981245.84,rural,0
32,225,194.32,10.78,7.06,60.61,86.04,11,94.69,8984.46,949470.65,rural,0
23,52,22.13,5.64,5.23,90.32,90.69,17,51.7,1545.58,3805249.43,urban,0
26,170,71.01,10.28,3.2,67.06,96.69,15,59.47,4173.99,10693072.51,urban,0
31,492,28.33,7.69,1.66,81.33,90.71,14,63.51,5753.87,965678.4,rural,0
7,180,3.61,6.7,6.74,83.21,97.33,21,34.67,3525.71,495887.07,rural,0
29,215,206.65,11.04,0.99,68.63,88.74,21,74.84,3359.8,2237569.05,urban,0
1,143,313.55,9.05,6.13,84.95,96.32,16,75.57,1364.56,2696389.41,rural,0
29,168,70.92,12.48,1.57,86.28,82.22,13,75.1,326.88,1538930.99,rural,0
